region	chr	midPos	Nsites
(401691,402190)(401700,402199)(401700,402200)	Mt	401950	501	0.077574
(401791,402290)(401800,402299)(401800,402300)	Mt	402050	501	0.087480
(401891,402390)(401900,402399)(401900,402400)	Mt	402150	501	0.081487
(401991,402490)(402000,402499)(402000,402500)	Mt	402250	501	0.075535
(402091,402590)(402100,402599)(402100,402600)	Mt	402350	501	0.077894
(402191,402690)(402200,402699)(402200,402700)	Mt	402450	501	0.077217
(402291,402790)(402300,402799)(402300,402800)	Mt	402550	501	0.076595
(402391,402890)(402400,402899)(402400,402900)	Mt	402650	501	0.079633
(402491,402990)(402500,402999)(402500,403000)	Mt	402750	501	0.086369
(402591,403090)(402600,403099)(402600,403100)	Mt	402850	501	0.086581
(402691,403190)(402700,403199)(402700,403200)	Mt	402950	501	0.089910
(402791,403290)(402800,403299)(402800,403300)	Mt	403050	501	0.081934
(402891,403390)(402900,403399)(402900,403400)	Mt	403150	501	0.088907
(402991,403490)(403000,403499)(403000,403500)	Mt	403250	501	0.089470
(403091,403590)(403100,403599)(403100,403600)	Mt	403350	501	0.085530
(403191,403690)(403200,403699)(403200,403700)	Mt	403450	501	0.085009
(403291,403790)(403300,403799)(403300,403800)	Mt	403550	501	0.093941
(403391,403890)(403400,403899)(403400,403900)	Mt	403650	501	0.090721
(403491,403990)(403500,403999)(403500,404000)	Mt	403750	501	0.088812
(403591,404090)(403600,404099)(403600,404100)	Mt	403850	501	0.089142
(403691,404190)(403700,404199)(403700,404200)	Mt	403950	501	0.089057
(403791,404290)(403800,404299)(403800,404300)	Mt	404050	501	0.085551
(403891,404390)(403900,404399)(403900,404400)	Mt	404150	501	0.085142
(403991,404490)(404000,404499)(404000,404500)	Mt	404250	501	0.082357
(404091,404590)(404100,404599)(404100,404600)	Mt	404350	501	0.077687
(404191,404690)(404200,404699)(404200,404700)	Mt	404450	501	0.077077
(404291,404790)(404300,404799)(404300,404800)	Mt	404550	501	0.075782
(404391,404890)(404400,404899)(404400,404900)	Mt	404650	501	0.073047
(404491,404990)(404500,404999)(404500,405000)	Mt	404750	501	0.067731
(404591,405090)(404600,405099)(404600,405100)	Mt	404850	501	0.069833
(404691,405190)(404700,405199)(404700,405200)	Mt	404950	501	0.070524
(404791,405290)(404800,405299)(404800,405300)	Mt	405050	501	0.068639
(404891,405390)(404900,405399)(404900,405400)	Mt	405150	501	0.070826
(404991,405490)(405000,405499)(405000,405500)	Mt	405250	501	0.078806
(405091,405590)(405100,405599)(405100,405600)	Mt	405350	501	0.080138
(405191,405690)(405200,405699)(405200,405700)	Mt	405450	501	0.076290
(405291,405790)(405300,405799)(405300,405800)	Mt	405550	501	0.075224
(405391,405890)(405400,405899)(405400,405900)	Mt	405650	501	0.077276
(405491,405990)(405500,405999)(405500,406000)	Mt	405750	501	0.074977
(405591,406090)(405600,406099)(405600,406100)	Mt	405850	501	0.072112
(405691,406190)(405700,406199)(405700,406200)	Mt	405950	501	0.068130
(405791,406290)(405800,406299)(405800,406300)	Mt	406050	501	0.070205
(405891,406390)(405900,406399)(405900,406400)	Mt	406150	501	0.064994
(405991,406490)(406000,406499)(406000,406500)	Mt	406250	501	0.061819
(406091,406590)(406100,406599)(406100,406600)	Mt	406350	501	0.068302
(406191,406690)(406200,406699)(406200,406700)	Mt	406450	501	0.073137
(406291,406790)(406300,406799)(406300,406800)	Mt	406550	501	0.073740
(406391,406890)(406400,406899)(406400,406900)	Mt	406650	501	0.078674
(406491,406990)(406500,406999)(406500,407000)	Mt	406750	501	0.077435
(406591,407090)(406600,407099)(406600,407100)	Mt	406850	501	0.070687
(406691,407190)(406700,407199)(406700,407200)	Mt	406950	501	0.072537
(406791,407290)(406800,407299)(406800,407300)	Mt	407050	501	0.072461
(406891,407390)(406900,407399)(406900,407400)	Mt	407150	501	0.073141
(406991,407490)(407000,407499)(407000,407500)	Mt	407250	501	0.075591
(407091,407590)(407100,407599)(407100,407600)	Mt	407350	501	0.081590
(407191,407690)(407200,407699)(407200,407700)	Mt	407450	501	0.081146
(407291,407790)(407300,407799)(407300,407800)	Mt	407550	501	0.075791
(407391,407890)(407400,407899)(407400,407900)	Mt	407650	501	0.071887
(407491,407990)(407500,407999)(407500,408000)	Mt	407750	501	0.067783
(407591,408090)(407600,408099)(407600,408100)	Mt	407850	501	0.065390
(407691,408190)(407700,408199)(407700,408200)	Mt	407950	501	0.065262
(407791,408290)(407800,408299)(407800,408300)	Mt	408050	501	0.065861
(407891,408390)(407900,408399)(407900,408400)	Mt	408150	501	0.068278
(407991,408490)(408000,408499)(408000,408500)	Mt	408250	501	0.070999
(408091,408590)(408100,408599)(408100,408600)	Mt	408350	501	0.067807
(408191,408690)(408200,408699)(408200,408700)	Mt	408450	501	0.063964
(408291,408790)(408300,408799)(408300,408800)	Mt	408550	501	0.063612
(408391,408890)(408400,408899)(408400,408900)	Mt	408650	501	0.067135
(408491,408990)(408500,408999)(408500,409000)	Mt	408750	501	0.067785
(408591,409090)(408600,409099)(408600,409100)	Mt	408850	501	0.075167
(408691,409190)(408700,409199)(408700,409200)	Mt	408950	501	0.085341
(408791,409290)(408800,409299)(408800,409300)	Mt	409050	501	0.087761
(408891,409390)(408900,409399)(408900,409400)	Mt	409150	501	0.086110
(408991,409490)(409000,409499)(409000,409500)	Mt	409250	501	0.081358
(409091,409590)(409100,409599)(409100,409600)	Mt	409350	501	0.079325
(409191,409690)(409200,409699)(409200,409700)	Mt	409450	501	0.074024
(409291,409790)(409300,409799)(409300,409800)	Mt	409550	501	0.078091
(409391,409890)(409400,409899)(409400,409900)	Mt	409650	501	0.074529
(409491,409990)(409500,409999)(409500,410000)	Mt	409750	501	0.080304
(409591,410090)(409600,410099)(409600,410100)	Mt	409850	501	0.075991
(409691,410190)(409700,410199)(409700,410200)	Mt	409950	501	0.071047
(409791,410290)(409800,410299)(409800,410300)	Mt	410050	501	0.071798
(409891,410390)(409900,410399)(409900,410400)	Mt	410150	501	0.066746
(409991,410490)(410000,410499)(410000,410500)	Mt	410250	501	0.069905
(410091,410590)(410100,410599)(410100,410600)	Mt	410350	501	0.073837
(410191,410690)(410200,410699)(410200,410700)	Mt	410450	501	0.083927
(410291,410790)(410300,410799)(410300,410800)	Mt	410550	501	0.079361
(410391,410890)(410400,410899)(410400,410900)	Mt	410650	501	0.093315
(410491,410990)(410500,410999)(410500,411000)	Mt	410750	501	0.088109
(410591,411090)(410600,411099)(410600,411100)	Mt	410850	501	0.084495
(410691,411190)(410700,411199)(410700,411200)	Mt	410950	501	0.083458
(410791,411290)(410800,411299)(410800,411300)	Mt	411050	501	0.085266
(410891,411390)(410900,411399)(410900,411400)	Mt	411150	501	0.076132
(410991,411490)(411000,411499)(411000,411500)	Mt	411250	501	0.074561
(411091,411590)(411100,411599)(411100,411600)	Mt	411350	501	0.086036
(411191,411690)(411200,411699)(411200,411700)	Mt	411450	501	0.088721
(411291,411790)(411300,411799)(411300,411800)	Mt	411550	501	0.084970
(411391,411890)(411400,411899)(411400,411900)	Mt	411650	501	0.094224
(411491,411990)(411500,411999)(411500,412000)	Mt	411750	501	0.094550
(411591,412090)(411600,412099)(411600,412100)	Mt	411850	501	0.088398
(411691,412190)(411700,412199)(411700,412200)	Mt	411950	501	0.082366
(411791,412290)(411800,412299)(411800,412300)	Mt	412050	501	0.084709
(411891,412390)(411900,412399)(411900,412400)	Mt	412150	501	0.078943
(411991,412490)(412000,412499)(412000,412500)	Mt	412250	501	0.079017
(412091,412590)(412100,412599)(412100,412600)	Mt	412350	501	0.072149
(412191,412690)(412200,412699)(412200,412700)	Mt	412450	501	0.073387
(412291,412790)(412300,412799)(412300,412800)	Mt	412550	501	0.076772
(412391,412890)(412400,412899)(412400,412900)	Mt	412650	501	0.082205
(412491,412990)(412500,412999)(412500,413000)	Mt	412750	501	0.082272
(412591,413090)(412600,413099)(412600,413100)	Mt	412850	501	0.087455
(412691,413190)(412700,413199)(412700,413200)	Mt	412950	501	0.087117
(412791,413290)(412800,413299)(412800,413300)	Mt	413050	501	0.082898
(412891,413390)(412900,413399)(412900,413400)	Mt	413150	501	0.083442
(412991,413490)(413000,413499)(413000,413500)	Mt	413250	501	0.086343
(413091,413590)(413100,413599)(413100,413600)	Mt	413350	501	0.084563
(413191,413690)(413200,413699)(413200,413700)	Mt	413450	501	0.076197
(413291,413790)(413300,413799)(413300,413800)	Mt	413550	501	0.079792
(413391,413890)(413400,413899)(413400,413900)	Mt	413650	501	0.079705
(413491,413990)(413500,413999)(413500,414000)	Mt	413750	501	0.081227
(413591,414090)(413600,414099)(413600,414100)	Mt	413850	501	0.081639
(413691,414190)(413700,414199)(413700,414200)	Mt	413950	501	0.088431
(413791,414290)(413800,414299)(413800,414300)	Mt	414050	501	0.084786
(413891,414390)(413900,414399)(413900,414400)	Mt	414150	501	0.082063
(413991,414490)(414000,414499)(414000,414500)	Mt	414250	501	0.078510
(414091,414590)(414100,414599)(414100,414600)	Mt	414350	501	0.078471
(414191,414690)(414200,414699)(414200,414700)	Mt	414450	501	0.081407
(414291,414790)(414300,414799)(414300,414800)	Mt	414550	501	0.087254
(414391,414890)(414400,414899)(414400,414900)	Mt	414650	501	0.086375
(414491,414990)(414500,414999)(414500,415000)	Mt	414750	501	0.089075
(414591,415090)(414600,415099)(414600,415100)	Mt	414850	501	0.087080
(414691,415190)(414700,415199)(414700,415200)	Mt	414950	501	0.082609
(414791,415290)(414800,415299)(414800,415300)	Mt	415050	501	0.079620
(414891,415390)(414900,415399)(414900,415400)	Mt	415150	501	0.084299
(414991,415490)(415000,415499)(415000,415500)	Mt	415250	501	0.082958
(415091,415590)(415100,415599)(415100,415600)	Mt	415350	501	0.084153
(415191,415690)(415200,415699)(415200,415700)	Mt	415450	501	0.091079
(415291,415790)(415300,415799)(415300,415800)	Mt	415550	501	0.089474
(415391,415890)(415400,415899)(415400,415900)	Mt	415650	501	0.082443
(415491,415990)(415500,415999)(415500,416000)	Mt	415750	501	0.076732
(415591,416090)(415600,416099)(415600,416100)	Mt	415850	501	0.080062
(415691,416190)(415700,416199)(415700,416200)	Mt	415950	501	0.072782
(415791,416290)(415800,416299)(415800,416300)	Mt	416050	501	0.073393
(415891,416390)(415900,416399)(415900,416400)	Mt	416150	501	0.072075
(415991,416490)(416000,416499)(416000,416500)	Mt	416250	501	0.076048
(416091,416590)(416100,416599)(416100,416600)	Mt	416350	501	0.077610
(416191,416690)(416200,416699)(416200,416700)	Mt	416450	501	0.079577
(416291,416790)(416300,416799)(416300,416800)	Mt	416550	501	0.080296
(416391,416890)(416400,416899)(416400,416900)	Mt	416650	501	0.082949
(416491,416990)(416500,416999)(416500,417000)	Mt	416750	501	0.077412
(416591,417090)(416600,417099)(416600,417100)	Mt	416850	501	0.067350
(416691,417190)(416700,417199)(416700,417200)	Mt	416950	501	0.069975
(416791,417290)(416800,417299)(416800,417300)	Mt	417050	501	0.065689
(416891,417390)(416900,417399)(416900,417400)	Mt	417150	501	0.061879
(416991,417490)(417000,417499)(417000,417500)	Mt	417250	501	0.063358
(417091,417590)(417100,417599)(417100,417600)	Mt	417350	501	0.069984
(417191,417690)(417200,417699)(417200,417700)	Mt	417450	501	0.062191
(417291,417790)(417300,417799)(417300,417800)	Mt	417550	501	0.065864
(417391,417890)(417400,417899)(417400,417900)	Mt	417650	501	0.064081
(417491,417990)(417500,417999)(417500,418000)	Mt	417750	501	0.071375
(417591,418090)(417600,418099)(417600,418100)	Mt	417850	501	0.070404
(417691,418190)(417700,418199)(417700,418200)	Mt	417950	501	0.073087
(417791,418290)(417800,418299)(417800,418300)	Mt	418050	501	0.075909
(417891,418390)(417900,418399)(417900,418400)	Mt	418150	501	0.077455
(417991,418490)(418000,418499)(418000,418500)	Mt	418250	501	0.067300
(418091,418590)(418100,418599)(418100,418600)	Mt	418350	501	0.070212
(418191,418690)(418200,418699)(418200,418700)	Mt	418450	501	0.067186
(418291,418790)(418300,418799)(418300,418800)	Mt	418550	501	0.060124
(418391,418890)(418400,418899)(418400,418900)	Mt	418650	501	0.061189
(418491,418990)(418500,418999)(418500,419000)	Mt	418750	501	0.074347
(418591,419090)(418600,419099)(418600,419100)	Mt	418850	501	0.075403
(418691,419190)(418700,419199)(418700,419200)	Mt	418950	501	0.083495
(418791,419290)(418800,419299)(418800,419300)	Mt	419050	501	0.088641
(418891,419390)(418900,419399)(418900,419400)	Mt	419150	501	0.090345
(418991,419490)(419000,419499)(419000,419500)	Mt	419250	501	0.085417
(419091,419590)(419100,419599)(419100,419600)	Mt	419350	501	0.083338
(419191,419690)(419200,419699)(419200,419700)	Mt	419450	501	0.079680
(419291,419790)(419300,419799)(419300,419800)	Mt	419550	501	0.080908
(419391,419890)(419400,419899)(419400,419900)	Mt	419650	501	0.079774
(419491,419990)(419500,419999)(419500,420000)	Mt	419750	501	0.087168
(419591,420090)(419600,420099)(419600,420100)	Mt	419850	501	0.086776
(419691,420190)(419700,420199)(419700,420200)	Mt	419950	501	0.092136
(419791,420290)(419800,420299)(419800,420300)	Mt	420050	501	0.095245
(419891,420390)(419900,420399)(419900,420400)	Mt	420150	501	0.097013
(419991,420490)(420000,420499)(420000,420500)	Mt	420250	501	0.093526
(420091,420590)(420100,420599)(420100,420600)	Mt	420350	501	0.090870
(420191,420690)(420200,420699)(420200,420700)	Mt	420450	501	0.089799
(420291,420790)(420300,420799)(420300,420800)	Mt	420550	501	0.085909
(420391,420890)(420400,420899)(420400,420900)	Mt	420650	501	0.086462
(420491,420990)(420500,420999)(420500,421000)	Mt	420750	501	0.081645
(420591,421090)(420600,421099)(420600,421100)	Mt	420850	501	0.081106
(420691,421190)(420700,421199)(420700,421200)	Mt	420950	501	0.076447
(420791,421290)(420800,421299)(420800,421300)	Mt	421050	501	0.080653
(420891,421390)(420900,421399)(420900,421400)	Mt	421150	501	0.082151
(420991,421490)(421000,421499)(421000,421500)	Mt	421250	501	0.081521
(421091,421590)(421100,421599)(421100,421600)	Mt	421350	501	0.083483
(421191,421690)(421200,421699)(421200,421700)	Mt	421450	501	0.080643
(421291,421790)(421300,421799)(421300,421800)	Mt	421550	501	0.074479
(421391,421890)(421400,421899)(421400,421900)	Mt	421650	501	0.073617
(421491,421990)(421500,421999)(421500,422000)	Mt	421750	501	0.073835
(421591,422090)(421600,422099)(421600,422100)	Mt	421850	501	0.074863
(421691,422190)(421700,422199)(421700,422200)	Mt	421950	501	0.074596
(421791,422290)(421800,422299)(421800,422300)	Mt	422050	501	0.073206
(421891,422390)(421900,422399)(421900,422400)	Mt	422150	501	0.070134
(421991,422490)(422000,422499)(422000,422500)	Mt	422250	501	0.072014
(422091,422590)(422100,422599)(422100,422600)	Mt	422350	501	0.065581
(422191,422690)(422200,422699)(422200,422700)	Mt	422450	501	0.069224
(422291,422790)(422300,422799)(422300,422800)	Mt	422550	501	0.097615
(422391,422890)(422400,422899)(422400,422900)	Mt	422650	501	0.134646
(422491,422990)(422500,422999)(422500,423000)	Mt	422750	501	0.124758
(422591,423090)(422600,423099)(422600,423100)	Mt	422850	501	0.124640
(422691,423190)(422700,423199)(422700,423200)	Mt	422950	501	0.119126
(422791,423290)(422800,423299)(422800,423300)	Mt	423050	501	0.123570
(422891,423390)(422900,423399)(422900,423400)	Mt	423150	501	0.121792
(422991,423490)(423000,423499)(423000,423500)	Mt	423250	501	0.119031
(423091,423590)(423100,423599)(423100,423600)	Mt	423350	501	0.115507
(423191,423690)(423200,423699)(423200,423700)	Mt	423450	501	0.117865
(423291,423790)(423300,423799)(423300,423800)	Mt	423550	501	0.113752
(423391,423890)(423400,423899)(423400,423900)	Mt	423650	501	0.111249
(423491,423990)(423500,423999)(423500,424000)	Mt	423750	501	0.105542
(423591,424090)(423600,424099)(423600,424100)	Mt	423850	501	0.100901
(423691,424190)(423700,424199)(423700,424200)	Mt	423950	501	0.102016
(423791,424290)(423800,424299)(423800,424300)	Mt	424050	501	0.107118
(423891,424390)(423900,424399)(423900,424400)	Mt	424150	501	0.105161
(423991,424490)(424000,424499)(424000,424500)	Mt	424250	501	0.103906
(424091,424590)(424100,424599)(424100,424600)	Mt	424350	501	0.106453
(424191,424690)(424200,424699)(424200,424700)	Mt	424450	501	0.104074
(424291,424790)(424300,424799)(424300,424800)	Mt	424550	501	0.099154
(424391,424890)(424400,424899)(424400,424900)	Mt	424650	501	0.103131
(424491,424990)(424500,424999)(424500,425000)	Mt	424750	501	0.105975
(424591,425090)(424600,425099)(424600,425100)	Mt	424850	501	0.104042
(424691,425190)(424700,425199)(424700,425200)	Mt	424950	501	0.107288
(424791,425290)(424800,425299)(424800,425300)	Mt	425050	501	0.108229
(424891,425390)(424900,425399)(424900,425400)	Mt	425150	501	0.112190
(424991,425490)(425000,425499)(425000,425500)	Mt	425250	501	0.113723
(425091,425590)(425100,425599)(425100,425600)	Mt	425350	501	0.113273
(425191,425690)(425200,425699)(425200,425700)	Mt	425450	501	0.111439
(425291,425790)(425300,425799)(425300,425800)	Mt	425550	501	0.110914
(425391,425890)(425400,425899)(425400,425900)	Mt	425650	501	0.107530
(425491,425990)(425500,425999)(425500,426000)	Mt	425750	501	0.106908
(425591,426090)(425600,426099)(425600,426100)	Mt	425850	501	0.108651
(425691,426190)(425700,426199)(425700,426200)	Mt	425950	501	0.109821
(425791,426290)(425800,426299)(425800,426300)	Mt	426050	501	0.107989
(425891,426390)(425900,426399)(425900,426400)	Mt	426150	501	0.105995
(425991,426490)(426000,426499)(426000,426500)	Mt	426250	501	0.107133
(426091,426590)(426100,426599)(426100,426600)	Mt	426350	501	0.104037
(426191,426690)(426200,426699)(426200,426700)	Mt	426450	501	0.104859
(426291,426790)(426300,426799)(426300,426800)	Mt	426550	501	0.106594
(426391,426890)(426400,426899)(426400,426900)	Mt	426650	501	0.110662
(426491,426990)(426500,426999)(426500,427000)	Mt	426750	501	0.108282
(426591,427090)(426600,427099)(426600,427100)	Mt	426850	501	0.107768
(426691,427190)(426700,427199)(426700,427200)	Mt	426950	501	0.102572
(426791,427290)(426800,427299)(426800,427300)	Mt	427050	501	0.101279
(426891,427390)(426900,427399)(426900,427400)	Mt	427150	501	0.095901
(426991,427490)(427000,427499)(427000,427500)	Mt	427250	501	0.097258
(427091,427590)(427100,427599)(427100,427600)	Mt	427350	501	0.098879
(427191,427690)(427200,427699)(427200,427700)	Mt	427450	501	0.102845
(427291,427790)(427300,427799)(427300,427800)	Mt	427550	501	0.102892
(427391,427890)(427400,427899)(427400,427900)	Mt	427650	501	0.106856
(427491,427990)(427500,427999)(427500,428000)	Mt	427750	501	0.106716
(427591,428090)(427600,428099)(427600,428100)	Mt	427850	501	0.110829
(427691,428190)(427700,428199)(427700,428200)	Mt	427950	501	0.112108
(427791,428290)(427800,428299)(427800,428300)	Mt	428050	501	0.115307
(427891,428390)(427900,428399)(427900,428400)	Mt	428150	501	0.116747
(427991,428490)(428000,428499)(428000,428500)	Mt	428250	501	0.115145
(428091,428590)(428100,428599)(428100,428600)	Mt	428350	501	0.112862
(428191,428690)(428200,428699)(428200,428700)	Mt	428450	501	0.113674
(428291,428790)(428300,428799)(428300,428800)	Mt	428550	501	0.111835
(428391,428890)(428400,428899)(428400,428900)	Mt	428650	501	0.112022
(428491,428990)(428500,428999)(428500,429000)	Mt	428750	501	0.113634
(428591,429090)(428600,429099)(428600,429100)	Mt	428850	501	0.115528
(428691,429190)(428700,429199)(428700,429200)	Mt	428950	501	0.106816
(428791,429290)(428800,429299)(428800,429300)	Mt	429050	501	0.106086
(428891,429390)(428900,429399)(428900,429400)	Mt	429150	501	0.100878
(428991,429490)(429000,429499)(429000,429500)	Mt	429250	501	0.098463
(429091,429590)(429100,429599)(429100,429600)	Mt	429350	501	0.093613
(429191,429690)(429200,429699)(429200,429700)	Mt	429450	501	0.100488
(429291,429790)(429300,429799)(429300,429800)	Mt	429550	501	0.100912
(429391,429890)(429400,429899)(429400,429900)	Mt	429650	501	0.159151
(429491,429990)(429500,429999)(429500,430000)	Mt	429750	501	0.159127
(429591,430090)(429600,430099)(429600,430100)	Mt	429850	501	0.093638
(429691,430190)(429700,430199)(429700,430200)	Mt	429950	501	0.062107
(429791,430290)(429800,430299)(429800,430300)	Mt	430050	501	0.065787
(429891,430390)(429900,430399)(429900,430400)	Mt	430150	501	0.065247
(429991,430490)(430000,430499)(430000,430500)	Mt	430250	501	0.061368
(430091,430590)(430100,430599)(430100,430600)	Mt	430350	501	0.062158
(430191,430690)(430200,430699)(430200,430700)	Mt	430450	501	0.063038
(430291,430790)(430300,430799)(430300,430800)	Mt	430550	501	0.065481
(430391,430890)(430400,430899)(430400,430900)	Mt	430650	501	0.070400
(430491,430990)(430500,430999)(430500,431000)	Mt	430750	501	0.074716
(430591,431090)(430600,431099)(430600,431100)	Mt	430850	501	0.081061
(430691,431190)(430700,431199)(430700,431200)	Mt	430950	501	0.084576
(430791,431290)(430800,431299)(430800,431300)	Mt	431050	501	0.084315
(430891,431390)(430900,431399)(430900,431400)	Mt	431150	501	0.081875
(430991,431490)(431000,431499)(431000,431500)	Mt	431250	501	0.079138
(431091,431590)(431100,431599)(431100,431600)	Mt	431350	501	0.079382
(431191,431690)(431200,431699)(431200,431700)	Mt	431450	501	0.077934
(431291,431790)(431300,431799)(431300,431800)	Mt	431550	501	0.080716
(431391,431890)(431400,431899)(431400,431900)	Mt	431650	501	0.082095
(431491,431990)(431500,431999)(431500,432000)	Mt	431750	501	0.087697
(431591,432090)(431600,432099)(431600,432100)	Mt	431850	501	0.080834
(431691,432190)(431700,432199)(431700,432200)	Mt	431950	501	0.081614
(431791,432290)(431800,432299)(431800,432300)	Mt	432050	501	0.075645
(431891,432390)(431900,432399)(431900,432400)	Mt	432150	501	0.074268
(431991,432490)(432000,432499)(432000,432500)	Mt	432250	501	0.070465
(432091,432590)(432100,432599)(432100,432600)	Mt	432350	501	0.070072
(432191,432690)(432200,432699)(432200,432700)	Mt	432450	501	0.068835
(432291,432790)(432300,432799)(432300,432800)	Mt	432550	501	0.065176
(432391,432890)(432400,432899)(432400,432900)	Mt	432650	501	0.062434
(432491,432990)(432500,432999)(432500,433000)	Mt	432750	501	0.060940
(432591,433090)(432600,433099)(432600,433100)	Mt	432850	501	0.066275
(432691,433190)(432700,433199)(432700,433200)	Mt	432950	501	0.071845
(432791,433290)(432800,433299)(432800,433300)	Mt	433050	501	0.081237
(432891,433390)(432900,433399)(432900,433400)	Mt	433150	501	0.086262
(432991,433490)(433000,433499)(433000,433500)	Mt	433250	501	0.091401
(433091,433590)(433100,433599)(433100,433600)	Mt	433350	501	0.085411
(433191,433690)(433200,433699)(433200,433700)	Mt	433450	501	0.080935
(433291,433790)(433300,433799)(433300,433800)	Mt	433550	501	0.087943
(433391,433890)(433400,433899)(433400,433900)	Mt	433650	501	0.087370
(433491,433990)(433500,433999)(433500,434000)	Mt	433750	501	0.080475
(433591,434090)(433600,434099)(433600,434100)	Mt	433850	501	0.085038
(433691,434190)(433700,434199)(433700,434200)	Mt	433950	501	0.084107
(433791,434290)(433800,434299)(433800,434300)	Mt	434050	501	0.074526
(433891,434390)(433900,434399)(433900,434400)	Mt	434150	501	0.074549
(433991,434490)(434000,434499)(434000,434500)	Mt	434250	501	0.082041
(434091,434590)(434100,434599)(434100,434600)	Mt	434350	501	0.077974
(434191,434690)(434200,434699)(434200,434700)	Mt	434450	501	0.073914
(434291,434790)(434300,434799)(434300,434800)	Mt	434550	501	0.072264
(434391,434890)(434400,434899)(434400,434900)	Mt	434650	501	0.073058
(434491,434990)(434500,434999)(434500,435000)	Mt	434750	501	0.065075
(434591,435090)(434600,435099)(434600,435100)	Mt	434850	501	0.065235
(434691,435190)(434700,435199)(434700,435200)	Mt	434950	501	0.073965
(434791,435290)(434800,435299)(434800,435300)	Mt	435050	501	0.078595
(434891,435390)(434900,435399)(434900,435400)	Mt	435150	501	0.078668
(434991,435490)(435000,435499)(435000,435500)	Mt	435250	501	0.083709
(435091,435590)(435100,435599)(435100,435600)	Mt	435350	501	0.082273
(435191,435690)(435200,435699)(435200,435700)	Mt	435450	501	0.082316
(435291,435790)(435300,435799)(435300,435800)	Mt	435550	501	0.080821
(435391,435890)(435400,435899)(435400,435900)	Mt	435650	501	0.076192
(435491,435990)(435500,435999)(435500,436000)	Mt	435750	501	0.073749
(435591,436090)(435600,436099)(435600,436100)	Mt	435850	501	0.075584
(435691,436190)(435700,436199)(435700,436200)	Mt	435950	501	0.070962
(435791,436290)(435800,436299)(435800,436300)	Mt	436050	501	0.071507
(435891,436390)(435900,436399)(435900,436400)	Mt	436150	501	0.075018
(435991,436490)(436000,436499)(436000,436500)	Mt	436250	501	0.071362
(436091,436590)(436100,436599)(436100,436600)	Mt	436350	501	0.077557
(436191,436690)(436200,436699)(436200,436700)	Mt	436450	501	0.080354
(436291,436790)(436300,436799)(436300,436800)	Mt	436550	501	0.083317
(436391,436890)(436400,436899)(436400,436900)	Mt	436650	501	0.078697
(436491,436990)(436500,436999)(436500,437000)	Mt	436750	501	0.087866
(436591,437090)(436600,437099)(436600,437100)	Mt	436850	501	0.083164
(436691,437190)(436700,437199)(436700,437200)	Mt	436950	501	0.087511
(436791,437290)(436800,437299)(436800,437300)	Mt	437050	501	0.083342
(436891,437390)(436900,437399)(436900,437400)	Mt	437150	501	0.085491
(436991,437490)(437000,437499)(437000,437500)	Mt	437250	501	0.078182
(437091,437590)(437100,437599)(437100,437600)	Mt	437350	501	0.080685
(437191,437690)(437200,437699)(437200,437700)	Mt	437450	501	0.072386
(437291,437790)(437300,437799)(437300,437800)	Mt	437550	501	0.072491
(437391,437890)(437400,437899)(437400,437900)	Mt	437650	501	0.079394
(437491,437990)(437500,437999)(437500,438000)	Mt	437750	501	0.083780
(437591,438090)(437600,438099)(437600,438100)	Mt	437850	501	0.082980
(437691,438190)(437700,438199)(437700,438200)	Mt	437950	501	0.091582
(437791,438290)(437800,438299)(437800,438300)	Mt	438050	501	0.093727
(437891,438390)(437900,438399)(437900,438400)	Mt	438150	501	0.085578
(437991,438490)(438000,438499)(438000,438500)	Mt	438250	501	0.081807
(438091,438590)(438100,438599)(438100,438600)	Mt	438350	501	0.080345
(438191,438690)(438200,438699)(438200,438700)	Mt	438450	501	0.073556
(438291,438790)(438300,438799)(438300,438800)	Mt	438550	501	0.065666
(438391,438890)(438400,438899)(438400,438900)	Mt	438650	501	0.069236
(438491,438990)(438500,438999)(438500,439000)	Mt	438750	501	0.076587
(438591,439090)(438600,439099)(438600,439100)	Mt	438850	501	0.072339
(438691,439190)(438700,439199)(438700,439200)	Mt	438950	501	0.073580
(438791,439290)(438800,439299)(438800,439300)	Mt	439050	501	0.079001
(438891,439390)(438900,439399)(438900,439400)	Mt	439150	501	0.071170
(438991,439490)(439000,439499)(439000,439500)	Mt	439250	501	0.064713
(439091,439590)(439100,439599)(439100,439600)	Mt	439350	501	0.066992
(439191,439690)(439200,439699)(439200,439700)	Mt	439450	501	0.069800
(439291,439790)(439300,439799)(439300,439800)	Mt	439550	501	0.067807
(439391,439890)(439400,439899)(439400,439900)	Mt	439650	501	0.075138
(439491,439990)(439500,439999)(439500,440000)	Mt	439750	501	0.077553
(439591,440090)(439600,440099)(439600,440100)	Mt	439850	501	0.080086
(439691,440190)(439700,440199)(439700,440200)	Mt	439950	501	0.077982
(439791,440290)(439800,440299)(439800,440300)	Mt	440050	501	0.076583
(439891,440390)(439900,440399)(439900,440400)	Mt	440150	501	0.068878
(439991,440490)(440000,440499)(440000,440500)	Mt	440250	501	0.067227
(440091,440590)(440100,440599)(440100,440600)	Mt	440350	501	0.063923
(440191,440690)(440200,440699)(440200,440700)	Mt	440450	501	0.064414
(440291,440790)(440300,440799)(440300,440800)	Mt	440550	501	0.070526
(440391,440890)(440400,440899)(440400,440900)	Mt	440650	501	0.078739
