region	chr	midPos	Nsites
(349540,350032)(423300,423799)(423300,423800)	Mt	423550	494	0.083475
(349633,350132)(423400,423899)(423400,423900)	Mt	423650	501	0.088022
(349733,350232)(423500,423999)(423500,424000)	Mt	423750	501	0.078353
(349833,350332)(423600,424099)(423600,424100)	Mt	423850	501	0.074109
(349933,350432)(423700,424199)(423700,424200)	Mt	423950	501	0.069076
(350033,350532)(423800,424299)(423800,424300)	Mt	424050	501	0.065041
(350133,350632)(423900,424399)(423900,424400)	Mt	424150	501	0.062764
(350233,350732)(424000,424499)(424000,424500)	Mt	424250	501	0.072848
(350333,350832)(424100,424599)(424100,424600)	Mt	424350	501	0.070976
(350433,350887)(424200,424699)(424200,424700)	Mt	424450	456	0.072783
(350533,350987)(424300,424799)(424300,424800)	Mt	424550	456	0.075885
(350633,351080)(424400,424899)(424400,424900)	Mt	424650	449	0.078934
(350733,351180)(424500,424999)(424500,425000)	Mt	424750	449	0.080789
(350833,351280)(424600,425099)(424600,425100)	Mt	424850	449	0.082843
(350888,351380)(424700,425199)(424700,425200)	Mt	424950	494	0.083881
(350988,351480)(424800,425299)(424800,425300)	Mt	425050	494	0.082831
(351081,351580)(424900,425399)(424900,425400)	Mt	425150	501	0.077906
(351181,351680)(425000,425499)(425000,425500)	Mt	425250	501	0.080982
(351281,351780)(425100,425599)(425100,425600)	Mt	425350	501	0.082801
(351381,351880)(425200,425699)(425200,425700)	Mt	425450	501	0.084830
(351481,351980)(425300,425799)(425300,425800)	Mt	425550	501	0.088862
(351581,352080)(425400,425899)(425400,425900)	Mt	425650	501	0.084310
(351681,352180)(425500,425999)(425500,426000)	Mt	425750	501	0.081165
(351781,352280)(425600,426099)(425600,426100)	Mt	425850	501	0.078382
(351881,352316)(425700,426135)(425700,426200)	Mt	425950	437	0.073863
(351981,352381)(425800,426299)(425800,426300)	Mt	426050	402	0.079736
(352081,352481)(425900,426399)(425900,426400)	Mt	426150	402	0.100542
(352181,352581)(426000,426499)(426000,426500)	Mt	426250	402	0.096508
(352281,352681)(426100,426599)(426100,426600)	Mt	426350	402	0.104838
(352317,352781)(426235,426699)(426200,426700)	Mt	426450	466	0.107820
(352382,352881)(426300,426799)(426300,426800)	Mt	426550	501	0.095175
(352482,352981)(426400,426899)(426400,426900)	Mt	426650	501	0.085416
(352582,353081)(426500,426999)(426500,427000)	Mt	426750	501	0.084037
(352682,353181)(426600,427099)(426600,427100)	Mt	426850	501	0.088968
(352782,353281)(426700,427199)(426700,427200)	Mt	426950	501	0.085235
(352882,353381)(426800,427299)(426800,427300)	Mt	427050	501	0.097230
(352982,353481)(426900,427399)(426900,427400)	Mt	427150	501	0.092351
(353082,353581)(427000,427499)(427000,427500)	Mt	427250	501	0.100595
(353182,353681)(427100,427599)(427100,427600)	Mt	427350	501	0.092678
(353282,353781)(427200,427699)(427200,427700)	Mt	427450	501	0.091586
(353382,353881)(427300,427799)(427300,427800)	Mt	427550	501	0.081470
(353482,353981)(427400,427899)(427400,427900)	Mt	427650	501	0.087608
(353582,354081)(427500,427999)(427500,428000)	Mt	427750	501	0.083083
(353682,354181)(427600,428099)(427600,428100)	Mt	427850	501	0.082725
(353782,354281)(427700,428199)(427700,428200)	Mt	427950	501	0.082676
(353882,354381)(427800,428299)(427800,428300)	Mt	428050	501	0.086273
(353982,354481)(427900,428399)(427900,428400)	Mt	428150	501	0.098605
(354082,354547)(428000,428465)(428000,428500)	Mt	428250	467	0.102106
(354182,354630)(428100,428599)(428100,428600)	Mt	428350	450	0.104533
(354282,354730)(428200,428699)(428200,428700)	Mt	428450	450	0.103651
(354382,354803)(428300,428772)(428300,428800)	Mt	428550	423	0.105675
(354482,354809)(428400,428899)(428400,428900)	Mt	428650	329	0.088846
(354548,354909)(428517,428999)(428500,429000)	Mt	428750	363	0.078724
(354631,355009)(428600,429099)(428600,429100)	Mt	428850	380	0.086829
(354731,355109)(428700,429199)(428700,429200)	Mt	428950	380	0.092018
(354804,355209)(428894,429299)(428800,429300)	Mt	429050	407	0.091211
(354810,355309)(428900,429399)(428900,429400)	Mt	429150	501	0.088431
(354910,355409)(429000,429499)(429000,429500)	Mt	429250	501	0.093700
(355010,355509)(429100,429599)(429100,429600)	Mt	429350	501	0.089674
(355110,355609)(429200,429699)(429200,429700)	Mt	429450	501	0.079886
(355210,355709)(429300,429799)(429300,429800)	Mt	429550	501	0.074094
(355310,355809)(429400,429899)(429400,429900)	Mt	429650	501	0.075303
(355410,355909)(429500,429999)(429500,430000)	Mt	429750	501	0.078360
(355510,356009)(429600,430099)(429600,430100)	Mt	429850	501	0.074748
(355610,356109)(429700,430199)(429700,430200)	Mt	429950	501	0.083172
(355710,356163)(429800,430253)(429800,430300)	Mt	430050	455	0.084296
(355810,356163)(429900,430253)(429900,430400)	Mt	430150	355	0.084398
(355910,356177)(430000,430499)(430000,430500)	Mt	430250	269	0.074638
(356010,356277)(430100,430599)(430100,430600)	Mt	430350	269	0.082938
(356110,356377)(430200,430699)(430200,430700)	Mt	430450	269	0.090884
(356164,356387)(430486,430709)(430300,430800)	Mt	430550	225	0.099499
(356164,356387)(430486,430709)(430400,430900)	Mt	430650	225	0.099499
(356178,356387)(430500,430709)(430500,431000)	Mt	430750	211	0.099973
(356278,356387)(430600,430709)(430600,431100)	Mt	430850	111	0.108348
(356378,356387)(430700,430709)(430700,431200)	Mt	430950	11	0.075916
(356388,356410)(431277,431299)(430800,431300)	Mt	431050	24	0.059059
(356388,356510)(431277,431399)(430900,431400)	Mt	431150	124	0.071271
(356388,356610)(431277,431499)(431000,431500)	Mt	431250	224	0.077906
(356388,356710)(431277,431599)(431100,431600)	Mt	431350	324	0.089417
(356388,356810)(431277,431699)(431200,431700)	Mt	431450	424	0.093557
(356411,356910)(431300,431799)(431300,431800)	Mt	431550	501	0.097018
(356511,357010)(431400,431899)(431400,431900)	Mt	431650	501	0.101065
(356611,357110)(431500,431999)(431500,432000)	Mt	431750	501	0.097379
(356711,357210)(431600,432099)(431600,432100)	Mt	431850	501	0.086984
(356811,357310)(431700,432199)(431700,432200)	Mt	431950	501	0.073545
(356911,357410)(431800,432299)(431800,432300)	Mt	432050	501	0.067301
(357011,357510)(431900,432399)(431900,432400)	Mt	432150	501	0.066965
(357111,357610)(432000,432499)(432000,432500)	Mt	432250	501	0.073793
(357211,357710)(432100,432599)(432100,432600)	Mt	432350	501	0.079999
(357311,357810)(432200,432699)(432200,432700)	Mt	432450	501	0.087394
(357411,357902)(432300,432799)(432300,432800)	Mt	432550	493	0.087381
(357511,358002)(432400,432899)(432400,432900)	Mt	432650	493	0.085617
(357611,358102)(432500,432999)(432500,433000)	Mt	432750	493	0.088090
(357711,358202)(432600,433099)(432600,433100)	Mt	432850	493	0.085559
(357811,358293)(432700,433190)(432700,433200)	Mt	432950	484	0.081977
(357903,358293)(432800,433190)(432800,433300)	Mt	433050	392	0.083239
(358003,358293)(432900,433190)(432900,433400)	Mt	433150	292	0.085402
(358103,358333)(433000,433499)(433000,433500)	Mt	433250	232	0.070075
(358203,358433)(433100,433599)(433100,433600)	Mt	433350	232	0.091121
(358294,358533)(433460,433699)(433200,433700)	Mt	433450	241	0.097447
(358294,358633)(433460,433799)(433300,433800)	Mt	433550	341	0.092392
(358294,358733)(433460,433899)(433400,433900)	Mt	433650	441	0.084121
(358334,358833)(433500,433999)(433500,434000)	Mt	433750	501	0.079158
(358434,358933)(433600,434099)(433600,434100)	Mt	433850	501	0.067335
(358534,359010)(433700,434176)(433700,434200)	Mt	433950	478	0.064865
(358634,359010)(433800,434176)(433800,434300)	Mt	434050	378	0.060400
(358734,359010)(433900,434176)(433900,434400)	Mt	434150	278	0.063789
(358834,359010)(434000,434176)(434000,434500)	Mt	434250	178	0.071729
(358934,359084)(434100,434599)(434100,434600)	Mt	434350	152	0.061190
(359011,359171)(434526,434686)(434200,434700)	Mt	434450	162	0.057537
(359011,359249)(434526,434799)(434300,434800)	Mt	434550	240	0.064253
(359011,359349)(434526,434899)(434400,434900)	Mt	434650	340	0.057683
(359011,359449)(434526,434999)(434500,435000)	Mt	434750	440	0.062566
(359085,359549)(434600,435099)(434600,435100)	Mt	434850	466	0.070890
(359172,359649)(434722,435199)(434700,435200)	Mt	434950	479	0.080438
(359250,359749)(434800,435299)(434800,435300)	Mt	435050	501	0.081960
(359350,359849)(434900,435399)(434900,435400)	Mt	435150	501	0.091178
(359450,359949)(435000,435499)(435000,435500)	Mt	435250	501	0.099078
(359550,360049)(435100,435599)(435100,435600)	Mt	435350	501	0.095524
(359650,360149)(435200,435699)(435200,435700)	Mt	435450	501	0.084080
(359750,360249)(435300,435799)(435300,435800)	Mt	435550	501	0.079576
(359850,360349)(435400,435899)(435400,435900)	Mt	435650	501	0.071438
(359950,360449)(435500,435999)(435500,436000)	Mt	435750	501	0.063129
(360050,360549)(435600,436099)(435600,436100)	Mt	435850	501	0.067988
(360150,360649)(435700,436199)(435700,436200)	Mt	435950	501	0.076358
(360250,360749)(435800,436299)(435800,436300)	Mt	436050	501	0.084420
(360350,360849)(435900,436399)(435900,436400)	Mt	436150	501	0.095346
(360450,360949)(436000,436499)(436000,436500)	Mt	436250	501	0.097680
(360550,361049)(436100,436599)(436100,436600)	Mt	436350	501	0.099864
(360650,361149)(436200,436699)(436200,436700)	Mt	436450	501	0.099401
(360750,361249)(436300,436799)(436300,436800)	Mt	436550	501	0.096766
(360850,361349)(436400,436899)(436400,436900)	Mt	436650	501	0.086507
(360950,361449)(436500,436999)(436500,437000)	Mt	436750	501	0.087360
(361050,361549)(436600,437099)(436600,437100)	Mt	436850	501	0.078489
(361150,361649)(436700,437199)(436700,437200)	Mt	436950	501	0.081604
(361250,361749)(436800,437299)(436800,437300)	Mt	437050	501	0.076761
(361350,361849)(436900,437399)(436900,437400)	Mt	437150	501	0.079379
(361450,361949)(437000,437499)(437000,437500)	Mt	437250	501	0.079917
(361550,362040)(437100,437599)(437100,437600)	Mt	437350	492	0.087619
(361650,362140)(437200,437699)(437200,437700)	Mt	437450	492	0.088955
(361750,362240)(437300,437799)(437300,437800)	Mt	437550	492	0.090317
(361850,362340)(437400,437899)(437400,437900)	Mt	437650	492	0.092465
(361950,362440)(437500,437999)(437500,438000)	Mt	437750	492	0.092599
(362041,362540)(437600,438099)(437600,438100)	Mt	437850	501	0.084113
(362141,362640)(437700,438199)(437700,438200)	Mt	437950	501	0.078596
(362241,362740)(437800,438299)(437800,438300)	Mt	438050	501	0.078529
(362341,362840)(437900,438399)(437900,438400)	Mt	438150	501	0.084066
(362441,362940)(438000,438499)(438000,438500)	Mt	438250	501	0.082458
(362541,363040)(438100,438599)(438100,438600)	Mt	438350	501	0.087666
(362641,363140)(438200,438699)(438200,438700)	Mt	438450	501	0.086352
(362741,363240)(438300,438799)(438300,438800)	Mt	438550	501	0.088544
(362841,363340)(438400,438899)(438400,438900)	Mt	438650	501	0.082500
(362941,363440)(438500,438999)(438500,439000)	Mt	438750	501	0.087617
(363041,363540)(438600,439099)(438600,439100)	Mt	438850	501	0.083115
(363141,363640)(438700,439199)(438700,439200)	Mt	438950	501	0.085159
(363241,363740)(438800,439299)(438800,439300)	Mt	439050	501	0.095611
(363341,363833)(438900,439399)(438900,439400)	Mt	439150	494	0.095985
(363441,363933)(439000,439499)(439000,439500)	Mt	439250	494	0.100876
(363541,364024)(439100,439599)(439100,439600)	Mt	439350	485	0.103984
(363641,364124)(439200,439699)(439200,439700)	Mt	439450	485	0.099692
(363741,364224)(439300,439799)(439300,439800)	Mt	439550	485	0.083790
(363834,364324)(439400,439899)(439400,439900)	Mt	439650	492	0.085347
(363934,364424)(439500,439999)(439500,440000)	Mt	439750	492	0.072900
(364025,364524)(439600,440099)(439600,440100)	Mt	439850	501	0.076377
(364125,364624)(439700,440199)(439700,440200)	Mt	439950	501	0.085693
(364225,364724)(439800,440299)(439800,440300)	Mt	440050	501	0.091920
(364325,364824)(439900,440399)(439900,440400)	Mt	440150	501	0.087799
(364425,364914)(440000,440499)(440000,440500)	Mt	440250	491	0.088414
(364525,365014)(440100,440599)(440100,440600)	Mt	440350	491	0.082522
(364625,365114)(440200,440699)(440200,440700)	Mt	440450	491	0.074063
(364725,365214)(440300,440799)(440300,440800)	Mt	440550	491	0.066433
(364825,365306)(440400,440899)(440400,440900)	Mt	440650	483	0.062747
(364915,365406)(440500,440999)(440500,441000)	Mt	440750	493	0.064771
(365015,365506)(440600,441099)(440600,441100)	Mt	440850	493	0.063078
(365115,365606)(440700,441199)(440700,441200)	Mt	440950	493	0.072712
(365215,365706)(440800,441299)(440800,441300)	Mt	441050	493	0.075324
(365307,365806)(440900,441399)(440900,441400)	Mt	441150	501	0.084813
(365407,365906)(441000,441499)(441000,441500)	Mt	441250	501	0.084803
(365507,365932)(441100,441525)(441100,441600)	Mt	441350	427	0.087196
(365607,366022)(441200,441699)(441200,441700)	Mt	441450	417	0.074776
(365707,366122)(441300,441799)(441300,441800)	Mt	441550	417	0.087407
(365807,366222)(441400,441899)(441400,441900)	Mt	441650	417	0.091102
(365907,366322)(441500,441999)(441500,442000)	Mt	441750	417	0.088732
(365933,366407)(441610,442099)(441600,442100)	Mt	441850	476	0.085580
(366023,366507)(441700,442199)(441700,442200)	Mt	441950	486	0.094031
(366123,366607)(441800,442299)(441800,442300)	Mt	442050	486	0.090194
(366223,366617)(441900,442309)(441900,442400)	Mt	442150	396	0.081669
(366323,366700)(442000,442499)(442000,442500)	Mt	442250	379	0.080251
(366408,366800)(442100,442599)(442100,442600)	Mt	442350	394	0.082811
(366508,366893)(442200,442699)(442200,442700)	Mt	442450	387	0.072976
(366608,366993)(442300,442799)(442300,442800)	Mt	442550	387	0.075747
(366618,367093)(442417,442899)(442400,442900)	Mt	442650	477	0.072147
(366701,367193)(442500,442999)(442500,443000)	Mt	442750	494	0.071282
(366801,367293)(442600,443099)(442600,443100)	Mt	442850	494	0.070327
(366894,367393)(442700,443199)(442700,443200)	Mt	442950	501	0.070748
(366994,367493)(442800,443299)(442800,443300)	Mt	443050	501	0.066969
(367094,367593)(442900,443399)(442900,443400)	Mt	443150	501	0.076511
(367194,367686)(443000,443499)(443000,443500)	Mt	443250	494	0.081906
(367294,367786)(443100,443599)(443100,443600)	Mt	443350	494	0.079183
(367394,367886)(443200,443699)(443200,443700)	Mt	443450	494	0.089725
(367494,367986)(443300,443799)(443300,443800)	Mt	443550	494	0.083652
(367594,368086)(443400,443899)(443400,443900)	Mt	443650	494	0.083218
(367687,368186)(443500,443999)(443500,444000)	Mt	443750	501	0.085308
(367787,368286)(443600,444099)(443600,444100)	Mt	443850	501	0.091779
(367887,368386)(443700,444199)(443700,444200)	Mt	443950	501	0.089865
(367987,368486)(443800,444299)(443800,444300)	Mt	444050	501	0.103290
(368087,368586)(443900,444399)(443900,444400)	Mt	444150	501	0.104962
(368187,368686)(444000,444499)(444000,444500)	Mt	444250	501	0.102579
(368287,368786)(444100,444599)(444100,444600)	Mt	444350	501	0.108492
(368387,368886)(444200,444699)(444200,444700)	Mt	444450	501	0.107908
(368487,368986)(444300,444799)(444300,444800)	Mt	444550	501	0.098450
(368587,369086)(444400,444899)(444400,444900)	Mt	444650	501	0.092444
(368687,369186)(444500,444999)(444500,445000)	Mt	444750	501	0.098731
(368787,369286)(444600,445099)(444600,445100)	Mt	444850	501	0.095818
(368887,369386)(444700,445199)(444700,445200)	Mt	444950	501	0.089885
(368987,369486)(444800,445299)(444800,445300)	Mt	445050	501	0.096810
(369087,369586)(444900,445399)(444900,445400)	Mt	445150	501	0.105011
(369187,369686)(445000,445499)(445000,445500)	Mt	445250	501	0.094519
(369287,369786)(445100,445599)(445100,445600)	Mt	445350	501	0.086904
(369387,369886)(445200,445699)(445200,445700)	Mt	445450	501	0.089258
(369487,369986)(445300,445799)(445300,445800)	Mt	445550	501	0.077613
(369587,370086)(445400,445899)(445400,445900)	Mt	445650	501	0.064524
(369687,370117)(445500,445999)(445500,446000)	Mt	445750	432	0.061779
(369787,370217)(445600,446099)(445600,446100)	Mt	445850	432	0.066238
(369887,370317)(445700,446199)(445700,446200)	Mt	445950	432	0.069683
(369987,370417)(445800,446299)(445800,446300)	Mt	446050	432	0.082158
(370087,370517)(445900,446399)(445900,446400)	Mt	446150	432	0.088821
(370118,370617)(446000,446499)(446000,446500)	Mt	446250	501	0.091635
(370218,370717)(446100,446599)(446100,446600)	Mt	446350	501	0.087730
(370318,370817)(446200,446699)(446200,446700)	Mt	446450	501	0.082293
(370418,370917)(446300,446799)(446300,446800)	Mt	446550	501	0.083693
(370518,371017)(446400,446899)(446400,446900)	Mt	446650	501	0.085916
(370618,371117)(446500,446999)(446500,447000)	Mt	446750	501	0.086473
(370718,371217)(446600,447099)(446600,447100)	Mt	446850	501	0.092228
(370818,371317)(446700,447199)(446700,447200)	Mt	446950	501	0.089774
(370918,371417)(446800,447299)(446800,447300)	Mt	447050	501	0.083810
(371018,371517)(446900,447399)(446900,447400)	Mt	447150	501	0.081488
(371118,371617)(447000,447499)(447000,447500)	Mt	447250	501	0.082422
(371218,371717)(447100,447599)(447100,447600)	Mt	447350	501	0.082440
(371318,371817)(447200,447699)(447200,447700)	Mt	447450	501	0.084439
(371418,371917)(447300,447799)(447300,447800)	Mt	447550	501	0.084880
(371518,372010)(447400,447899)(447400,447900)	Mt	447650	494	0.085474
(371618,372110)(447500,447999)(447500,448000)	Mt	447750	494	0.079538
(371718,372210)(447600,448099)(447600,448100)	Mt	447850	494	0.072632
(371818,372310)(447700,448199)(447700,448200)	Mt	447950	494	0.077152
(371918,372410)(447800,448299)(447800,448300)	Mt	448050	494	0.077176
(372011,372510)(447900,448399)(447900,448400)	Mt	448150	501	0.077523
(372111,372610)(448000,448499)(448000,448500)	Mt	448250	501	0.070713
(372211,372710)(448100,448599)(448100,448600)	Mt	448350	501	0.077919
(372311,372810)(448200,448699)(448200,448700)	Mt	448450	501	0.081091
(372411,372910)(448300,448799)(448300,448800)	Mt	448550	501	0.086866
(372511,373010)(448400,448899)(448400,448900)	Mt	448650	501	0.086193
(372611,373110)(448500,448999)(448500,449000)	Mt	448750	501	0.097914
(372711,373210)(448600,449099)(448600,449100)	Mt	448850	501	0.098255
(372811,373310)(448700,449199)(448700,449200)	Mt	448950	501	0.100623
(372911,373410)(448800,449299)(448800,449300)	Mt	449050	501	0.091422
(373011,373510)(448900,449399)(448900,449400)	Mt	449150	501	0.090665
(373111,373610)(449000,449499)(449000,449500)	Mt	449250	501	0.087624
(373211,373710)(449100,449599)(449100,449600)	Mt	449350	501	0.077314
(373311,373810)(449200,449699)(449200,449700)	Mt	449450	501	0.068203
(373411,373910)(449300,449799)(449300,449800)	Mt	449550	501	0.077160
(373511,374010)(449400,449899)(449400,449900)	Mt	449650	501	0.084485
(373611,374110)(449500,449999)(449500,450000)	Mt	449750	501	0.086619
(373711,374210)(449600,450099)(449600,450100)	Mt	449850	501	0.091720
(373811,374310)(449700,450199)(449700,450200)	Mt	449950	501	0.101645
(373911,374410)(449800,450299)(449800,450300)	Mt	450050	501	0.097655
(374011,374510)(449900,450399)(449900,450400)	Mt	450150	501	0.101058
(374111,374610)(450000,450499)(450000,450500)	Mt	450250	501	0.098139
(374211,374710)(450100,450599)(450100,450600)	Mt	450350	501	0.099481
(374311,374810)(450200,450699)(450200,450700)	Mt	450450	501	0.084808
(374411,374910)(450300,450799)(450300,450800)	Mt	450550	501	0.081152
(374511,375010)(450400,450899)(450400,450900)	Mt	450650	501	0.074698
(374611,375110)(450500,450999)(450500,451000)	Mt	450750	501	0.074495
(374711,375210)(450600,451099)(450600,451100)	Mt	450850	501	0.068335
(374811,375310)(450700,451199)(450700,451200)	Mt	450950	501	0.076276
(374911,375410)(450800,451299)(450800,451300)	Mt	451050	501	0.078198
(375011,375510)(450900,451399)(450900,451400)	Mt	451150	501	0.074179
(375111,375610)(451000,451499)(451000,451500)	Mt	451250	501	0.079195
(375211,375675)(451100,451564)(451100,451600)	Mt	451350	466	0.081923
(375311,375760)(451200,451699)(451200,451700)	Mt	451450	451	0.071692
(375411,375860)(451300,451799)(451300,451800)	Mt	451550	451	0.072684
(375511,375960)(451400,451899)(451400,451900)	Mt	451650	451	0.085693
(375611,376060)(451500,451999)(451500,452000)	Mt	451750	451	0.080454
(375676,376160)(451615,452099)(451600,452100)	Mt	451850	486	0.083865
(375761,376260)(451700,452199)(451700,452200)	Mt	451950	501	0.088218
(375861,376360)(451800,452299)(451800,452300)	Mt	452050	501	0.091250
(375961,376460)(451900,452399)(451900,452400)	Mt	452150	501	0.077924
(376061,376560)(452000,452499)(452000,452500)	Mt	452250	501	0.083951
(376161,376660)(452100,452599)(452100,452600)	Mt	452350	501	0.084607
(376261,376760)(452200,452699)(452200,452700)	Mt	452450	501	0.081240
(376361,376860)(452300,452799)(452300,452800)	Mt	452550	501	0.080182
(376461,376960)(452400,452899)(452400,452900)	Mt	452650	501	0.084671
(376561,377060)(452500,452999)(452500,453000)	Mt	452750	501	0.079698
(376661,377160)(452600,453099)(452600,453100)	Mt	452850	501	0.074412
(376761,377260)(452700,453199)(452700,453200)	Mt	452950	501	0.080615
(376861,377360)(452800,453299)(452800,453300)	Mt	453050	501	0.081829
(376961,377460)(452900,453399)(452900,453400)	Mt	453150	501	0.085982
(377061,377560)(453000,453499)(453000,453500)	Mt	453250	501	0.087668
(377161,377660)(453100,453599)(453100,453600)	Mt	453350	501	0.094019
(377261,377752)(453200,453691)(453200,453700)	Mt	453450	493	0.101797
(377361,377752)(453300,453691)(453300,453800)	Mt	453550	393	0.105703
(377461,377752)(453400,453691)(453400,453900)	Mt	453650	293	0.104615
(377561,377799)(453500,453999)(453500,454000)	Mt	453750	240	0.104226
(377661,377899)(453600,454099)(453600,454100)	Mt	453850	240	0.106316
(377753,377978)(453953,454178)(453700,454200)	Mt	453950	227	0.075391
(377753,377983)(453953,454299)(453800,454300)	Mt	454050	232	0.075562
(377753,378083)(453953,454399)(453900,454400)	Mt	454150	332	0.075714
(377800,378152)(454000,454468)(454000,454500)	Mt	454250	354	0.078871
(377900,378152)(454100,454468)(454100,454600)	Mt	454350	254	0.062065
(377979,378152)(454295,454468)(454200,454700)	Mt	454450	175	0.078010
(377984,378152)(454300,454468)(454300,454800)	Mt	454550	170	0.076988
(378084,378152)(454400,454468)(454400,454900)	Mt	454650	70	0.076044
(378153,378237)(455915,455999)(455500,456000)	Mt	455750	86	0.078831
(378153,378337)(455915,456099)(455600,456100)	Mt	455850	186	0.079652
(378153,378437)(455915,456199)(455700,456200)	Mt	455950	286	0.081752
(378153,378530)(455915,456299)(455800,456300)	Mt	456050	379	0.081121
(378153,378630)(455915,456399)(455900,456400)	Mt	456150	479	0.082489
(378238,378691)(456000,456499)(456000,456500)	Mt	456250	455	0.114294
(378338,378791)(456100,456599)(456100,456600)	Mt	456350	455	0.118614
(378438,378891)(456200,456699)(456200,456700)	Mt	456450	455	0.119504
(378531,378991)(456300,456799)(456300,456800)	Mt	456550	462	0.152018
(378631,379091)(456400,456899)(456400,456900)	Mt	456650	462	0.164394
(378692,379191)(456500,456999)(456500,457000)	Mt	456750	501	0.112453
(378792,379291)(456600,457099)(456600,457100)	Mt	456850	501	0.112761
(378892,379391)(456700,457199)(456700,457200)	Mt	456950	501	0.111161
(378992,379451)(456800,457259)(456800,457300)	Mt	457050	461	0.100359
(379092,379451)(456900,457259)(456900,457400)	Mt	457150	361	0.103025
(379192,379451)(457000,457259)(457000,457500)	Mt	457250	261	0.097932
(379292,379475)(457100,457599)(457100,457600)	Mt	457350	185	0.085244
(379392,379575)(457200,457699)(457200,457700)	Mt	457450	185	0.084206
(379452,379675)(457576,457799)(457300,457800)	Mt	457550	225	0.096264
(379452,379775)(457576,457899)(457400,457900)	Mt	457650	325	0.103251
(379452,379875)(457576,457999)(457500,458000)	Mt	457750	425	0.107207
(379476,379975)(457600,458099)(457600,458100)	Mt	457850	501	0.125047
(379576,380075)(457700,458199)(457700,458200)	Mt	457950	501	0.129978
(379676,380175)(457800,458299)(457800,458300)	Mt	458050	501	0.129825
(379776,380275)(457900,458399)(457900,458400)	Mt	458150	501	0.138265
(379876,380375)(458000,458499)(458000,458500)	Mt	458250	501	0.136946
(379976,380475)(458100,458599)(458100,458600)	Mt	458350	501	0.136842
(380076,380575)(458200,458699)(458200,458700)	Mt	458450	501	0.208568
(380176,380630)(458300,458754)(458300,458800)	Mt	458550	456	0.187261
(380276,380686)(458400,458899)(458400,458900)	Mt	458650	412	0.185303
(380376,380786)(458500,458999)(458500,459000)	Mt	458750	412	0.187275
(380476,380886)(458600,459099)(458600,459100)	Mt	458850	412	0.216678
(380576,380986)(458700,459199)(458700,459200)	Mt	458950	412	0.166730
(380631,381086)(458844,459299)(458800,459300)	Mt	459050	457	0.191263
(380687,381186)(458900,459399)(458900,459400)	Mt	459150	501	0.207291
(380787,381286)(459000,459499)(459000,459500)	Mt	459250	501	0.208702
(380887,381386)(459100,459599)(459100,459600)	Mt	459350	501	0.135649
(380987,381486)(459200,459699)(459200,459700)	Mt	459450	501	0.136708
(381087,381586)(459300,459799)(459300,459800)	Mt	459550	501	0.137223
(381187,381686)(459400,459899)(459400,459900)	Mt	459650	501	0.137951
(381287,381786)(459500,459999)(459500,460000)	Mt	459750	501	0.136917
(381387,381886)(459600,460099)(459600,460100)	Mt	459850	501	0.130550
(381487,381986)(459700,460199)(459700,460200)	Mt	459950	501	0.127530
(381587,382086)(459800,460299)(459800,460300)	Mt	460050	501	0.126000
(381687,382186)(459900,460399)(459900,460400)	Mt	460150	501	0.130969
(381787,382286)(460000,460499)(460000,460500)	Mt	460250	501	0.136206
(381887,382386)(460100,460599)(460100,460600)	Mt	460350	501	0.092632
(381987,382486)(460200,460699)(460200,460700)	Mt	460450	501	0.139178
(382087,382586)(460300,460799)(460300,460800)	Mt	460550	501	0.139060
(382187,382686)(460400,460899)(460400,460900)	Mt	460650	501	0.140892
(382287,382786)(460500,460999)(460500,461000)	Mt	460750	501	0.139637
(382387,382886)(460600,461099)(460600,461100)	Mt	460850	501	0.183817
(382487,382986)(460700,461199)(460700,461200)	Mt	460950	501	0.139750
(382587,383086)(460800,461299)(460800,461300)	Mt	461050	501	0.139011
(382687,383186)(460900,461399)(460900,461400)	Mt	461150	501	0.132482
(382787,383286)(461000,461499)(461000,461500)	Mt	461250	501	0.132443
(382887,383386)(461100,461599)(461100,461600)	Mt	461350	501	0.131984
(382987,383486)(461200,461699)(461200,461700)	Mt	461450	501	0.215937
(383087,383586)(461300,461799)(461300,461800)	Mt	461550	501	0.203585
(383187,383686)(461400,461899)(461400,461900)	Mt	461650	501	0.208899
(383287,383778)(461500,461999)(461500,462000)	Mt	461750	493	0.172851
(383387,383878)(461600,462099)(461600,462100)	Mt	461850	493	0.167836
(383487,383978)(461700,462199)(461700,462200)	Mt	461950	493	0.112411
(383587,384078)(461800,462299)(461800,462300)	Mt	462050	493	0.103668
(383687,384178)(461900,462399)(461900,462400)	Mt	462150	493	0.096228
(383779,384278)(462000,462499)(462000,462500)	Mt	462250	501	0.103162
(383879,384317)(462100,462538)(462100,462600)	Mt	462350	440	0.090876
(383979,384317)(462200,462538)(462200,462700)	Mt	462450	340	0.087238
(384079,384317)(462300,462538)(462300,462800)	Mt	462550	240	0.083040
(384179,384317)(462400,462538)(462400,462900)	Mt	462650	140	0.082504
(384279,384317)(462500,462538)(462500,463000)	Mt	462750	40	0.076629
(384318,384338)(468679,468699)(468200,468700)	Mt	468450	22	0.165397
(384318,384438)(468679,468799)(468300,468800)	Mt	468550	122	0.116460
(384318,384538)(468679,468899)(468400,468900)	Mt	468650	222	0.101272
(384318,384638)(468679,468999)(468500,469000)	Mt	468750	322	0.101753
(384318,384738)(468679,469099)(468600,469100)	Mt	468850	422	0.095226
